"","id","cluster","X0","X1","X2","X3","X4"
"1",1,"0",0,0,0,0,0
"2",2,"0",0,0,0,0,0
"3",3,"0",0,0,0,0,0
"4",4,"0",0,0,0,0,0
"5",5,"0",0,0,0,0,0
"6",6,"0",0,0,0,0,0
"7",7,"0",0,0,0,0,0
"8",8,"0",0,0,0,0,0
"9",9,"0",0,0,1,0,0
"10",10,"0",0,0,1,0,0
"11",11,"0",0,0,1,0,0
"12",12,"0",0,0,1,0,0
"13",13,"0",0,0,1,0,0
"14",14,"0",0,0,1,0,0
"15",15,"0",0,0,1,0,0
"16",16,"0",0,0,1,0,0
"17",17,"0",0,0,1,0,0
"18",18,"0",0,0,1,0,0
"19",19,"0",0,0,1,0,0
"20",20,"0",0,0,1,0,0
"21",21,"0",0,0,1,0,0
"22",22,"0",0,0,1,0,0
"23",23,"0",0,0,1,0,0
"24",24,"0",0,0,1,0,0
"25",25,"0",0,0,1,0,0
"26",26,"0",0,0,1,0,0
"27",27,"0",0,0,1,0,0
"28",28,"0",0,0,1,0,0
"29",29,"0",1,0,1,0,0
"30",30,"0",1,0,1,0,0
"31",31,"0",1,0,1,0,0
"32",32,"0",1,0,1,0,0
"33",33,"0",1,0,1,0,0
"34",34,"0",1,0,1,0,0
"35",35,"0",1,0,1,0,0
"36",36,"0",1,0,1,0,0
"37",37,"0",1,0,1,0,0
"38",38,"0",1,0,1,0,0
"39",39,"0",1,0,1,0,0
"40",40,"0",1,0,1,0,0
"41",41,"0",1,0,1,0,1
"42",42,"0",1,0,1,0,1
"43",43,"0",1,0,1,0,1
"44",44,"0",1,0,1,0,1
"45",45,"0",1,1,1,0,1
"46",46,"0",1,1,1,0,1
"47",47,"0",1,1,1,0,1
"48",48,"0",1,1,1,0,1
"49",49,"0",1,1,1,0,1
"50",50,"0",1,1,1,0,1
"51",51,"0",1,1,1,0,1
"52",52,"0",1,1,1,0,1
"53",53,"0",1,1,1,0,1
"54",54,"0",1,1,1,0,1
"55",55,"0",1,1,1,0,1
"56",56,"0",1,1,1,0,1
"57",57,"0",1,1,1,0,1
"58",58,"0",1,1,1,0,1
"59",59,"0",1,1,1,0,1
"60",60,"0",1,1,1,0,2
"61",61,"0",1,1,1,0,2
"62",62,"0",1,1,1,0,2
"63",63,"0",1,1,1,0,2
"64",64,"0",1,1,1,0,2
"65",65,"0",1,1,1,0,2
"66",66,"0",1,1,1,0,2
"67",67,"0",1,1,1,0,2
"68",68,"0",1,1,1,0,2
"69",69,"0",1,1,1,0,2
"70",70,"0",1,1,1,0,2
"71",71,"0",1,1,1,0,2
"72",72,"0",1,1,1,0,2
"73",73,"0",1,1,1,0,3
"74",74,"0",1,1,1,0,3
"75",75,"0",1,1,1,0,3
"76",76,"0",1,1,1,0,3
"77",77,"0",1,1,1,0,3
"78",78,"0",1,1,1,0,3
"79",79,"0",1,1,1,0,3
"80",80,"0",1,1,1,0,3
"81",81,"0",1,1,1,0,3
"82",82,"0",1,1,1,0,3
"83",83,"0",1,2,1,0,3
"84",84,"0",1,2,1,0,3
"85",85,"0",1,2,1,0,3
"86",86,"0",1,2,1,0,3
"87",87,"0",1,2,1,1,3
"88",88,"0",1,2,1,2,3
"89",89,"0",1,2,1,2,3
"90",90,"0",1,2,1,2,3
"91",91,"0",1,2,1,2,3
"92",92,"0",1,2,1,2,3
"93",93,"0",1,2,1,2,3
"94",94,"0",1,2,1,2,3
"95",95,"0",1,2,2,2,3
"96",96,"0",1,2,2,2,3
"97",97,"0",1,2,2,2,3
"98",98,"0",1,2,2,2,3
"99",99,"0",1,2,2,2,3
"100",100,"0",1,2,2,2,3
"101",101,"0",1,2,2,3,3
"102",102,"0",1,2,2,3,3
"103",103,"0",1,2,2,3,3
"104",104,"0",1,2,2,3,3
"105",105,"0",1,2,2,3,3
"106",106,"0",1,2,2,3,3
"107",107,"0",1,2,2,3,3
"108",108,"0",1,2,2,3,3
"109",109,"0",1,2,2,3,3
"110",110,"0",1,2,2,3,3
"111",111,"0",1,2,2,3,3
"112",112,"0",1,2,2,3,3
"113",113,"0",1,2,2,3,3
"114",114,"0",1,2,2,3,3
"115",115,"0",1,2,2,3,3
"116",116,"0",1,2,2,3,3
"117",117,"0",1,2,2,3,3
"118",118,"0",1,2,2,3,3
"119",119,"0",1,2,2,3,3
"120",120,"0",1,2,2,3,4
"121",121,"0",1,2,2,3,4
"122",122,"0",1,2,2,3,4
"123",123,"0",1,2,2,3,4
"124",124,"0",1,2,2,3,4
"125",125,"0",1,2,2,3,4
"126",126,"1",0,0,0,0,0
"127",127,"1",0,0,0,0,0
"128",128,"1",0,0,0,0,0
"129",129,"1",0,0,0,0,0
"130",130,"1",0,0,0,0,0
"131",131,"1",0,0,0,1,0
"132",132,"1",0,0,0,1,0
"133",133,"1",0,0,0,1,0
"134",134,"1",0,0,0,1,0
"135",135,"1",0,0,0,1,0
"136",136,"1",0,0,0,1,0
"137",137,"1",0,0,0,1,0
"138",138,"1",0,0,0,1,0
"139",139,"1",0,0,0,1,0
